Potential_E_V,b_raw,b_smooth,fit_R2
0.2251651234197323,0.6695599885640529,0.6724815365873397,0.9996739202485057
0.22581989623510282,0.6680160677464883,0.6708721750160572,0.9996781774749253
0.22647466905047334,0.6658803357233003,0.6690991412630507,0.9996586879736007
0.22712944186584383,0.6638289982805626,0.6669778046654503,0.9996276131897006
0.22778421468121435,0.6614828403477758,0.6643313751687926,0.9995911441196121
0.22843898749658487,0.6585047897940184,0.6611182474941103,0.999546359852651
0.22909376031195536,0.6547548948459986,0.657121502815333,0.9995447207984138
0.22974853312732588,0.6508458831530062,0.6521204709472925,0.9995459773533938
0.23040330594269637,0.6462915209864512,0.6459378789414216,0.9994807350329388
0.2310580787580669,0.6405228891607886,0.6383964228754734,0.9993807932647429
0.2317128515734374,0.6340305286294031,0.6294222472425074,0.9992683168659063
0.2323676243888079,0.6258955097522673,0.6189317179506326,0.9991832146658833
0.23302239720417842,0.6160509104241755,0.6069022979320842,0.9990802867127541
0.23367717001954894,0.6049544776730575,0.5933032690291218,0.9989533840498205
0.23433194283491943,0.5889880000435639,0.5780934227781257,0.9986887461661126
0.23498671565028995,0.575450589330336,0.5613502912999494,0.9986539577968413
0.23564148846566046,0.5565620787271485,0.5432908030366843,0.9982365519863439
0.23629626128103096,0.5344729535867998,0.5240692360557384,0.9979357569268696
0.23695103409640147,0.5119981066929814,0.5038737850415539,0.9976976128894228
0.23760580691177197,0.4886693418965023,0.48295910280509585,0.997431141549654
0.23826057972714249,0.46251807295750974,0.4615380247119044,0.9971210179904502
0.238915352542513,0.4378388262575748,0.43987325342784245,0.9968575555495574
0.2395701253578835,0.41321648841783865,0.4182325824716889,0.9966081923078977
0.24022489817325401,0.3894246453632622,0.3969419762446542,0.9967793092902777
0.24087967098862453,0.3677853775935532,0.376281598804057,0.9968305086141735
0.24153444380399502,0.3464480825580964,0.3565008978338231,0.9967846403748246
0.24218921661936554,0.32745066079217466,0.3378469163060502,0.9971371383783124
0.24284398943473606,0.31093713257208344,0.3205506357262842,0.9973827822718181
0.24349876225010655,0.29561860213215346,0.304798115691051,0.9976039410852641
0.24415353506547707,0.28339998206208733,0.2907815079325573,0.9979737961748467
0.24480830788084756,0.27322214248471005,0.27847545516378586,0.9981461080389097
0.24546308069621808,0.2641028223110328,0.268152802724472,0.9981926123140171
0.2461178535115886,0.2570874455207968,0.25969766568414787,0.998052313751622
0.2467726263269591,0.2515241174306632,0.25301963703936464,0.9976574345181548
0.2474273991423296,0.2471413104670395,0.24809409125509413,0.9968894904366906
0.24808217195770013,0.24497392535170162,0.244857532499287,0.9959903940090795
0.24873694477307062,0.2440704110600576,0.24310560620782337,0.995050500332478
0.24939171758844114,0.24430356283717286,0.24278959407103834,0.9940694179670625
0.25004649040381166,0.24514432956772791,0.24380309953411863,0.9927195944477911
0.2507012632191822,0.24709064700809563,0.24604375225008224,0.9911493866057235
0.2513560360345527,0.25012013780344383,0.24945975811473506,0.9892511476945159
0.2520108088499232,0.25470243869458326,0.253909497125529,0.9877513686900845
0.25266558166529374,0.26000275489310676,0.25933465658436794,0.9861615260671645
0.2533203544806642,0.26633886087088804,0.26570422136232225,0.9843666067329574
0.2539751272960347,0.27353909738099197,0.2729336535205809,0.9828295918622874
0.25462990011140524,0.2813031428076215,0.2810329395619456,0.9814021966383206
0.25528467292677576,0.29022484970296475,0.28998721854545517,0.9796663222031946
0.2559394457421463,0.29983828650872624,0.2997403547881907,0.97819085554354
0.25659421855751674,0.31001352524882847,0.3102795596129694,0.9767365051042589
0.25724899137288726,0.32123574404690614,0.3215719192836787,0.9752778509686367
0.2579037641882578,0.33322724513898616,0.33356286753967274,0.9741847249853016
0.2585585370036283,0.3457965357729991,0.3462615677613719,0.9729602314043628
0.2592133098189988,0.35927614309410555,0.3596534795517629,0.9716382970125729
0.2598680826343693,0.37308521871333145,0.3737028301078008,0.9704746687614785
0.2605228554497398,0.3873955381469578,0.38834822606316316,0.9692945474140774
0.2611776282651103,0.4023719697532465,0.40353268863614644,0.9680786003753794
0.26183240108048084,0.4178195377688636,0.4191872464409832,0.9671329373142379
0.26248717389585136,0.4339141524236379,0.43529062167020866,0.966205679611827
0.2631419467112219,0.4504659170061325,0.45176326751721,0.9653572686104344
0.26379671952659234,0.4673059284443025,0.46853118622550693,0.9647174634639831
