Potential_E_V,k1_mA_per_mV_per_s,k2_mA_per_sqrt_mV_per_s,local_fit_R2
0.17605716226694415,0.0026537680848546475,0.013171023731073582,0.9938113481841656
0.17671193508231467,0.0026661755362328084,0.013232557409778068,0.9937841921502113
0.17736670789768516,0.002677515856469744,0.01328898960178285,0.994230666364379
0.17802148071305568,0.0026800329200753073,0.013376160331895053,0.9942837199368275
0.17867625352842617,0.0026836929727410974,0.01346230415055598,0.9941074829527228
0.1793310263437967,0.0026843822246252883,0.01358054573628046,0.9940185614789931
0.1799857991591672,0.0026948490491240274,0.013652111574031806,0.9944688786212303
0.1806405719745377,0.002705227434456905,0.013717503117983696,0.9949289118378614
0.18129534478990822,0.002711554789406372,0.013793399411822501,0.9945657462892854
0.18195011760527874,0.002717443469531684,0.013876195902656693,0.9945319836197911
0.18260489042064923,0.0027191093051493922,0.01397567653894949,0.994473031804541
0.18325966323601975,0.002718044411632558,0.014063228046294913,0.9944289674014979
0.18391443605139027,0.002722121768048693,0.01413951309624912,0.994328073303706
0.18456920886676076,0.002735509002974858,0.014186985699413714,0.9945336734471477
0.18522398168213128,0.002752721254635268,0.014250663772007826,0.9946556064405889
0.18587875449750177,0.0027547195183187487,0.014355014593481027,0.9944637189487844
0.1865335273128723,0.0027557551426644553,0.01445093912191228,0.9943476982281995
0.1871883001282428,0.0027578247923998214,0.014548835371867614,0.9949515448781262
0.1878430729436133,0.0027618484849396816,0.014647686204782776,0.9949517135217718
0.18849784575898382,0.002773804858529348,0.014721577973197007,0.9945247410303523
0.18915261857435434,0.0027802666953224003,0.01482481657057068,0.9946380329611307
0.18980739138972483,0.0027808200453483113,0.014945343652696192,0.9946947470473527
0.19046216420509535,0.002783717284229948,0.015046144721847399,0.9949458656286336
0.19111693702046587,0.002791067070128947,0.015119359259575606,0.9953019097611262
0.19177170983583636,0.0027901267969628342,0.015212691325566846,0.9951539467018065
0.19242648265120688,0.0027986799205978637,0.015257678307243382,0.9954162594432746
0.19308125546657737,0.0028076311420160305,0.015354246794986388,0.9953331885734078
0.1937360282819479,0.00280911232860361,0.01548063963004474,0.9951732239759958
0.1943908010973184,0.0028071939841703766,0.015597385849660464,0.9953569807055057
0.1950455739126889,0.0028053924507310574,0.01572998648299131,0.9950664252123729
0.19570034672805942,0.002810149445317263,0.015838446334372445,0.9949589882831473
0.19635511954342993,0.0028197019809721915,0.015909253614015528,0.9951384755608931
0.19700989235880043,0.0028232364949286716,0.016019012153896502,0.9949554983693193
0.19766466517417094,0.002830265188411874,0.016121061974438335,0.9950534443195278
0.19831943798954144,0.002836041875660584,0.016211259952261855,0.9950884388753284
0.19897421080491196,0.0028313141006424264,0.016350761058115566,0.9947803869001581
0.19962898362028247,0.0028360822288739543,0.016460715751027373,0.994848162282754
0.20028375643565297,0.002850603637367375,0.016503527617200815,0.9953528149146533
0.20093852925102348,0.002852028238228788,0.016635132099533954,0.9949730585884486
0.201593302066394,0.0028619467971629123,0.01676530778402962,0.9949106750068324
0.2022480748817645,0.002869968487248102,0.016881920545413254,0.9951065368682281
0.202902847697135,0.002862867561721428,0.017038238150729332,0.9949905766685425
0.20355762051250553,0.0028605421919645894,0.01716912107594813,0.9951964125120399
0.20421239332787602,0.002859787774488664,0.017315895385993166,0.9953323296709681
0.20486716614324654,0.0028674162681954878,0.017438354543120718,0.9954377952425637
0.20552193895861703,0.00288255413110468,0.01753497642822694,0.9954921146130651
0.20617671177398755,0.0028914990599471237,0.017639125207349962,0.9953701728966795
0.20683148458935807,0.0028884745153767316,0.017783472296769562,0.9952978190701033
0.20748625740472856,0.0028796163840683836,0.017954218836736213,0.9958011691355463
0.20814103022009908,0.0028826783035932366,0.0180972951229271,0.9954540374594315
0.2087958030354696,0.0028858311161292925,0.018219340243638225,0.9951792666415673
0.2094505758508401,0.002900132725170331,0.01826594898507115,0.9956322689444849
0.2101053486662106,0.0029075194935567947,0.018402081487625267,0.9956523749175771
0.2107601214815811,0.002906101188066106,0.018576464103386016,0.9956695335834518
0.21141489429695162,0.002900633666514672,0.018749657342534573,0.995649814765216
0.21206966711232214,0.0028967760421177787,0.018922077126049708,0.9957876491466872
0.21272443992769263,0.002893373523582206,0.019092965297310624,0.995890911824132
0.21337921274306315,0.002906492616370857,0.019192501357503083,0.9960091894442196
0.21403398555843367,0.002919778305610647,0.019313645804217926,0.9961980162851153
0.21468875837380416,0.002920033786612241,0.019487830323290104,0.9961820805092036
0.21534353118917468,0.0029146339019079054,0.019670037941490588,0.9965259362969021
0.2159983040045452,0.002913619750337563,0.019840605696313608,0.9966611512408882
0.2166530768199157,0.002913777773781615,0.020005756340443517,0.9966071770094567
0.2173078496352862,0.0029074998882861005,0.02018144378923135,0.9966816531367673
0.2179626224506567,0.002908907891844496,0.020360667656067772,0.9963875918370715
0.21861739526602722,0.0029250438739110967,0.020505459129332278,0.9962590331246127
0.21927216808139774,0.0029211716923876535,0.020736642479689305,0.9964405279071619
0.21992694089676823,0.002913242806710439,0.020964394484439458,0.9966673241389458
0.22058171371213875,0.00290841333730907,0.02116549972299248,0.9969027837642986
0.22123648652750927,0.002899827354582246,0.02141668804493855,0.9968866093269119
0.22189125934287976,0.0029034126965454985,0.021630610562354404,0.9970486657368268
0.22254603215825028,0.0029208135124991013,0.021797050222802594,0.9974671620910727
0.2232008049736208,0.0029124056501704508,0.022075117503489176,0.99771549450512
0.2238555777889913,0.0028948914818447313,0.02239123587131986,0.9979134817583284
0.2245103506043618,0.0028783544663288827,0.02271064945879288,0.9981919526833697
0.2251651234197323,0.0028741262668884296,0.022973177802621075,0.9984531359096732
0.22581989623510282,0.002868905453588543,0.023249921325613328,0.9985947613335723
0.22647466905047334,0.0028567436806742653,0.023588268719696385,0.9986237352643136
0.22712944186584383,0.002850199784768212,0.02395159402987257,0.9987116634849624
0.22778421468121435,0.0028397678883678025,0.02435037898866569,0.998825586036897
0.22843898749658487,0.002820437066107704,0.024813559673044425,0.9991143319548976
0.22909376031195536,0.002785035410922716,0.025376961602520565,0.9991257719704014
0.22974853312732588,0.0027475656950653802,0.025988041893841688,0.9990508249263974
0.23040330594269637,0.0027078057056978424,0.026701316891538623,0.999191913911894
0.2310580787580669,0.0026502564862789612,0.027568246034795005,0.9992219465014003
0.2317128515734374,0.0025800165717570324,0.028558802646094065,0.9989307903554208
0.2323676243888079,0.002481425579765969,0.02983275081943903,0.998385510364858
0.23302239720417842,0.002350367831871829,0.03137809240578849,0.9971933879965059
0.23367717001954894,0.002190755239994949,0.03315680223003144,0.9947178959155161
0.23433194283491943,0.001934613262442176,0.03564508773444364,0.9866156957160106
0.23498671565028995,0.001707842173846937,0.03821079110107258,0.9770882628967203
0.23564148846566046,0.0013630488676464468,0.041647485599213344,0.935207116439754
0.23629626128103096,0.000909062260334157,0.04601012785340687,0.7968460580808706
0.23695103409640147,0.0003953952991216062,0.050958590330876935,0.3286249100141626
0.23760580691177197,-0.00019968561107105875,0.056586735169985476,0.07659629047563943
0.23826057972714249,-0.0009513028558370561,0.06356944005146976,0.5511151481014599
0.238915352542513,-0.001761188418982533,0.07120380714183723,0.7422850902251048
0.2395701253578835,-0.0026811478503243735,0.07976926629436808,0.8234108522836132
0.24022489817325401,-0.0037165667638312896,0.08957963169803339,0.8699565435424232
0.24087967098862453,-0.004809091529250214,0.10003293961718589,0.8929446978245427
0.24153444380399502,-0.006034550439056986,0.11156154527725541,0.9065950466461165
0.24218921661936554,-0.007330254773812418,0.12401260109803534,0.9184897463415127
0.24284398943473606,-0.008657288464942675,0.13695213116661592,0.9262772749328272
0.24349876225010655,-0.010075125610991685,0.15076282800613391,0.9329208793980988
0.24415353506547707,-0.011490166224760987,0.1651215919184373,0.9387350331054968
0.24480830788084756,-0.012910497883630847,0.17981285624068385,0.9430096039236433
