Potential_V,Scan_rate_mV_s,Current_capacitive_mA,Current_diffusion_mA,Current_total_reconstructed_mA
0.2114148942969516,5.0,0.014503168332573,0.041925508372735204,0.056428676705308205
0.2120696671123221,5.0,0.0144838802105885,0.04231105072934099,0.056794930939929496
0.2127244399276926,5.0,0.014466867617911,0.04269316829683099,0.05716003591474199
0.2133792127430631,5.0,0.014532463081854,0.0429157376936337,0.0574482007754877
0.2140339855584336,5.0,0.014598891528053,0.04318662491158482,0.05778551643963782
0.2146887583738041,5.0,0.014600168933061,0.043576113336858145,0.058176282269919145
0.2153435311891746,5.0,0.014573169509539501,0.04398354195717279,0.05855671146671229
0.2159983040045452,5.0,0.0145680987516875,0.044364943051726766,0.058933041803414264
0.2166530768199157,5.0,0.014568888868908001,0.04473423111852909,0.05930311998743709
0.2173078496352862,5.0,0.0145374994414305,0.04512708019681212,0.05966457963824262
0.2179626224506567,5.0,0.014544539459222,0.045527836946248686,0.06007237640547068
0.2186173952660272,5.0,0.014625219369555,0.04585160052303046,0.06047681989258546
0.2192721680813977,5.0,0.014605858461938001,0.04636854220969507,0.060974400671633074
0.2199269408967682,5.0,0.014566214033551999,0.046877811174328154,0.06144402520788016
0.2205817137121387,5.0,0.014542066686545,0.04732749615836398,0.06186956284490898
0.2212364865275092,5.0,0.014499136772911002,0.04788917032138956,0.062388307094300564
0.2218912593428797,5.0,0.014517063482727001,0.0483675156122494,0.0628845790949764
0.2225460321582502,5.0,0.0146040675624955,0.04873968600716333,0.06334375356965882
0.2232008049736208,5.0,0.014562028250852,0.04936146334909708,0.06392349159994908
0.2238555777889913,5.0,0.0144744574092235,0.050068325508502806,0.0645427829177263
0.2245103506043618,5.0,0.014391772331644,0.05078255600302951,0.0651743283346735
