Potential_V,b_smooth,chi_loc_clipped,b_tilde,chi_tilde,local_field_h,label_numeric,label_text
0.1335218706171034,0.7444888597664602,0.49907800533898383,0.20298336184429408,0.3167127992950322,0.5196961611393263,1,CD
0.1344410715998432,0.7446023457631793,0.4972498556030511,0.2032959035275705,0.3129442127738747,0.5162401163014452,1,CD
0.1353602725825831,0.7446829941160661,0.49864232016144977,0.20351800997852845,0.31581466865767205,0.5193326786362005,1,CD
0.1362794735653229,0.744724538869417,0.5013276111339905,0.2036324246862368,0.321350184247887,0.5249826089341239,1,CD
0.1371986745480627,0.7446538477298692,0.5011145929474549,0.20343774051034072,0.3209110640539769,0.5243488045643176,1,CD
0.1381178755308026,0.7445658274495859,0.4998048032890902,0.20319533169024373,0.31821103595723776,0.5214063676474815,1,CD
0.1390370765135424,0.7445060638702041,0.4990548725015884,0.20303074213524488,0.31666511277489057,0.5196958549101355,1,CD
0.1399562774962822,0.744444917072708,0.4997838294597825,0.20286234318234408,0.3181678000620195,0.5210301432443636,1,CD
0.1408754784790221,0.7444277282832958,0.5014044047872579,0.2028150050672315,0.32150848830850404,0.5243234933757355,1,CD
0.1417946794617619,0.744361246968818,0.49908576789871223,0.20263191479588497,0.3167288011997926,0.5193607159956776,1,CD
0.1427138804445017,0.744161895060849,0.49851534562095884,0.20208289744852692,0.31555292065507745,0.5176358181036044,1,CD
0.1436330814272416,0.7439123337912334,0.4991330218230719,0.2013956029669066,0.3168262114386332,0.5182218144055398,1,CD
0.1445522824099814,0.7436263781534397,0.49920963466956425,0.2006080779949962,0.316984142780341,0.5175922207753372,1,CD
0.1454714833927212,0.7434431800019903,0.499358660655794,0.20010354827077972,0.3172913480994507,0.5173948963702304,1,CD
0.1463906843754611,0.7433195634731812,0.5004232727498579,0.19976310699069466,0.31948596198095724,0.5192490689716519,1,CD
0.1473098853582009,0.7431074202913275,0.5015919839633237,0.1991788623343581,0.32189516798833384,0.521074030322692,1,CD
0.1482290863409407,0.7428477589268357,0.5000326589131602,0.19846375208035064,0.318680742358613,0.5171444944389636,1,CD
0.1491482873236806,0.7424547400978428,0.49863972835287895,0.19738137390221477,0.31580932584868143,0.5131906997508962,1,CD
0.1500674883064204,0.742071443537498,0.49759629106179704,0.19632577095887765,0.31365836215377474,0.5099841331126524,1,CD
0.1509866892891602,0.741787371641431,0.49729801240736915,0.19554343383240352,0.3130434842285525,0.508586918060956,1,CD
0.1519058902719001,0.741529840243319,0.49804722310821886,0.19483418952923476,0.31458792300904914,0.5094221125382838,1,CD
0.1528250912546399,0.7411728690916586,0.4985198522504842,0.19385108705098614,0.31556221071647184,0.5094132977674579,1,CD
0.1537442922373797,0.7407921777424837,0.49619231277421844,0.19280265888786777,0.31076417162519254,0.5035668305130603,1,CD
0.1546634932201195,0.7403746050453239,0.4922549787723984,0.19165265908671505,0.3026476680604646,0.49430032714717964,1,CD
0.1555826942028594,0.7400024632613488,0.4920094364483103,0.1906277765201993,0.30214150192169376,0.49276927844189305,1,CD
0.1565018951855992,0.7396207253332094,0.4941778018235105,0.18957646606710069,0.30661141615536297,0.4961878822224637,1,CD
0.157421096168339,0.7392250636324497,0.4950058150184285,0.18848680939104806,0.3083183000633796,0.4968051094544277,1,CD
0.1583402971510789,0.7387879798529509,0.4947843209914354,0.18728307585451767,0.30786170759273207,0.49514478344724977,1,CD
0.1592594981338187,0.7382832390891982,0.4913821829833423,0.1858930142391457,0.3008484683659814,0.48674148260512706,1,CD
