z_x,z_y,surrogate_SSE,x_label,y_label,pair_key
0.8376423344059333,0.6801085042622222,2215.5891267363054,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8386486237141094,0.6801085042622222,2254.6603018061433,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8396549130222855,0.6801085042622222,2294.2248732085054,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8406612023304616,0.6801085042622222,2334.2828409434,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8416674916386377,0.6801085042622222,2374.8342050108245,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8426737809468138,0.6801085042622222,2415.878965410773,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8436800702549899,0.6801085042622222,2457.4171221432553,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.844686359563166,0.6801085042622222,2499.4486752082607,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8456926488713421,0.6801085042622222,2541.9736246058005,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6856926488713422,0.6811147935703984,1967.0492530971817,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6866989381795183,0.6811147935703984,1931.5748458874157,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6877052274876944,0.6811147935703984,1896.5938350101826,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6887115167958705,0.6811147935703984,1862.106220465474,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6897178061040465,0.6811147935703984,1828.1120022532984,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6907240954122227,0.6811147935703984,1794.6111803736476,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6917303847203988,0.6811147935703984,1761.6037548265263,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6927366740285749,0.6811147935703984,1729.0897256119367,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.693742963336751,0.6811147935703984,1697.0690927298729,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.694749252644927,0.6811147935703984,1665.541856180341,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6957555419531032,0.6811147935703984,1634.508015963335,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6967618312612793,0.6811147935703984,1603.9675720788573,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6977681205694554,0.6811147935703984,1573.9205245269122,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6987744098776315,0.6811147935703984,1544.3668733074928,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.6997806991858075,0.6811147935703984,1515.306618420605,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7007869884939837,0.6811147935703984,1486.7397598662433,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7017932778021598,0.6811147935703984,1458.6662976444102,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7027995671103359,0.6811147935703984,1431.0862317551093,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.703805856418512,0.6811147935703984,1403.9995621983337,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.704812145726688,0.6811147935703984,1377.4062889740906,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7058184350348642,0.6811147935703984,1351.3064120823728,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7068247243430403,0.6811147935703984,1325.6999315231842,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7078310136512164,0.6811147935703984,1300.5868472965271,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7088373029593925,0.6811147935703984,1275.9671594023966,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7098435922675685,0.6811147935703984,1251.840867840797,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7108498815757447,0.6811147935703984,1228.207972611724,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7118561708839208,0.6811147935703984,1205.0684737151796,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7128624601920969,0.6811147935703984,1182.4223711511668,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.713868749500273,0.6811147935703984,1160.26966491968,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.714875038808449,0.6811147935703984,1138.610355020725,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7158813281166252,0.6811147935703984,1117.4444414542959,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7168876174248013,0.6811147935703984,1096.771924220396,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7178939067329774,0.6811147935703984,1076.592803319027,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7189001960411535,0.6811147935703984,1056.907078750185,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7199064853493296,0.6811147935703984,1037.7147505138737,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7209127746575057,0.6811147935703984,1019.0158186100894,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7219190639656818,0.6811147935703984,1000.8102830388337,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7229253532738579,0.6811147935703984,983.098143800109,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
